,y_true,lrpreds,ridgepreds,lassopreds,enetpreds,rfpreds,playerID,nameFirst,nameLast
24176,0,-1.2660757546707446,2.7471145262385503,3.0716712305322273,6.309414756529626,0.98,dillibo01,Bob,Dillinger
24209,0,-1.5714274789498812,-0.6612328471904485,-0.5232662107059634,1.7355011432031757,0.41,dilonmi01,Miguel,Dilone
24210,0,-2.9222977817646325,-0.881081475071384,-0.637655997012522,1.2602645650941353,0.22,dilonmi01,Miguel,Dilone
24234,12,15.135778876774511,32.31474649718845,30.273115693982728,27.830250881932024,14.94,dimagjo01,Joe,DiMaggio
24403,0,-2.701567023874193,0.4446704738588947,-0.2771904921239541,1.264782178772066,0.04,dobbsgr01,Greg,Dobbs
24410,2,0.16620686473226087,4.822957625500563,6.5994359963118425,5.4477909713932675,0.86,dobbsjo01,John,Dobbs
24463,0,0.27264355282331415,2.7816659382091222,1.9584631293508572,3.3395730192761244,0.34,dobyla01,Larry,Doby
24493,13,15.337430143999455,34.65664172620275,33.08300072448272,27.11053230584444,14.57,doerrbo01,Bobby,Doerr
24503,0,-1.0040291512803383,0.4282683051637681,0.790773156412139,2.0277971093122664,0.09,dohened01,Ed,Doheny
24529,0,2.456063199015273,3.910294274383957,7.505922483275414,10.985466264448792,1.08,dolanco01,Cozy,Dolan
24608,0,0.3188728594850855,0.7105227901901428,3.2328291709293313,4.217675866652727,0.35,donahji02,Jiggs,Donahue
24628,0,0.24357117165306863,0.5593608772990981,-0.29994891950204217,0.5623261697849626,0.1,donahre01,Red,Donahue
24681,1,5.646403852173314,1.3037689522758482,1.749035428274369,2.7250198903882064,0.91,donlimi01,Mike,Donlin
24708,3,6.3969142877958625,6.984683834448526,7.610460402748692,7.686153992635929,3.69,donnech01,Chris,Donnels
24843,0,-0.9726289577155575,1.1858695377638595,2.355578758275702,2.2539167263052677,0.36,doolami01,Mickey,Doolin
24874,0,-1.8446752622258291,0.8182095661080622,0.7991312883811172,2.4308115029052235,0.37,doranbi02,Bill,Doran
25017,0,0.12394241160829811,-0.6289603238257735,4.250019463350545,5.120015739009309,2.69,doughpa01,Patsy,Dougherty
25043,1,1.9271813364163854,2.2052938727039537,1.8696062893689716,2.436333431561976,0.61,douglph01,Phil,Douglas
25059,5,6.689103168075475,11.878003595044774,10.9984323908405,8.031352234798888,3.94,doumiry01,Ryan,Doumit
25071,0,-2.4314742358718475,-0.4540279103364222,-0.3686040608120864,2.5628877031691113,0.42,douthta01,Taylor,Douthit
25091,3,3.79367128980007,8.561180974838699,9.210937540234887,9.792782683909632,1.01,dowdto01,Tommy,Dowd
25108,1,0.576268101018764,2.4965441289466836,4.146239675366539,3.8505319706679706,0.38,downeto01,Tom,Downey
25146,10,10.180533780485854,27.505585470824556,26.298938504388627,21.74138449041067,10.76,downibr01,Brian,Downing
25211,2,6.01217749482234,14.639176986994816,10.866575200913843,15.417538316576962,3.15,doylede01,Denny,Doyle
25256,4,5.390902183953857,10.983161824630187,11.569102505130648,12.991693780044706,2.4,doylela01,Larry,Doyle
25440,4,4.924285442492746,10.58634641207674,11.755540107114811,11.423168094534653,3.14,drewjd01,J. D.,Drew
25466,1,2.4527326326163306,4.318669600731265,4.917579942528003,6.881972529805497,2.19,drewst01,Stephen,Drew
25491,1,0.6388065439633178,3.8123657874679973,3.520582077175222,4.0305092090168735,1.42,driesda01,Dan,Driessen
25497,0,-0.046042856310469615,-2.608727116776824,1.7028426263347143,6.358734534550288,0.42,drillle01,Lew,Drill
25593,0,0.7983769038318418,0.28015545875787407,-0.4636110454670428,0.611585794179546,0.32,dubucje01,Jean,Dubuc
25608,2,3.2346489765729656,4.846638757226225,3.8593769882735627,5.859370742959992,2.61,duceyro01,Rob,Ducey
25609,1,0.9928652754368907,2.8627055440307982,1.6804527285036253,3.9758927090709175,1.5,duceyro01,Rob,Ducey
25847,4,4.014314896240739,13.880485165689926,11.413029602510807,8.266614125278373,2.27,duncada01,Dave,Duncan
25865,1,0.9178880013369928,5.232659865634236,3.955639116792031,6.281815432699734,1.51,duncama01,Mariano,Duncan
25866,0,0.10653213595023547,3.026741465095893,2.5856340756367233,5.46909414535891,0.88,duncama01,Mariano,Duncan
25873,2,2.2392082909018884,7.122832712412651,8.611349972327513,8.573482233522927,4.5,duncapa01,Pat,Duncan
25880,2,2.5685486352157527,4.429024490459155,4.1240021837437615,3.636748933667895,1.93,duncash01,Shelley,Duncan
25942,20,21.45910470547439,41.45519145315636,43.86160562240022,37.95775212708941,21.29,dunnad01,Adam,Dunn
25943,2,2.3899125201589193,4.618335619959203,4.927312608298496,5.191613477202137,2.02,dunnad01,Adam,Dunn
25972,1,0.15632549254911582,3.623508389478192,4.764069458338288,6.15794317892211,0.92,dunnja01,Jack,Dunn
26015,1,0.26464815115574836,4.16236532773729,3.131465519912708,4.656429984634177,1.12,dunstsh01,Shawon,Dunston
26038,4,4.450173058465602,9.092747672365883,9.230590300060738,7.242718525738636,3.56,durazer01,Erubiel,Durazo
26114,3,5.233055600711513,7.972700097526903,8.969738557256637,9.44962638667922,3.67,durhara01,Ray,Durham
26115,3,4.9367193663179645,9.6603269661951,11.07265164335266,16.023406646388516,5.65,durhara01,Ray,Durham
26153,1,0.5104830234565629,5.008915229288532,5.755816253201125,5.8877536110800754,1.69,durstce01,Cedric,Durst
26171,1,2.0661192433930573,3.1049266068855443,2.3971794950089427,2.999512112029908,0.95,dusaker01,Erv,Dusak
26179,0,-2.162390055771686,1.0731880582098503,-0.11563425263026428,0.60001878883351,0.04,duvalad01,Adam,Duvall
26180,15,19.080827576096247,36.353359775054855,37.8866924775821,30.17257197873823,16.97,duvalad01,Adam,Duvall
26225,1,-2.5886095968366405,5.127367672179687,3.298961677328058,1.989523270799892,0.87,dwyerji01,Jim,Dwyer
26254,27,24.894204709276543,61.954641379734895,57.73745496528807,45.28507961768026,26.19,dyeje01,Jermaine,Dye
26327,3,2.9294184663595066,7.415275815213454,6.408396993178915,8.27030092635751,3.06,dykstle01,Lenny,Dykstra
26387,1,-1.616666652559391,4.44951894393918,4.480568127613107,4.106163149541288,0.41,earlyja01,Jake,Early
26416,6,7.551522664290195,16.11214190521485,15.671761877506714,16.193040249493478,5.47,easleda01,Damion,Easley
26433,4,3.917207224655835,11.615557015503029,11.070683414173313,9.824748794709983,3.53,easlemi01,Mike,Easler
26434,1,-0.5509212631874915,4.003401129937221,3.5692279602658887,5.240301848069365,0.91,easlemi01,Mike,Easler
26481,3,1.566513261315842,5.051138665694064,6.650977866286241,6.92247772586952,1.76,eastete01,Ted,Easterly
26547,3,5.301052602552277,9.211620434455185,9.723516768666858,10.371084871985742,4.43,echevan01,Angel,Echevarria
26594,1,0.00408992516374522,7.7835391748143925,8.07685947726318,8.907102103595081,1.82,eckstda01,David,Eckstein
26663,8,6.753206859959205,17.292791830148047,18.319511972732247,15.000925782539795,6.22,edmonji01,Jim,Edmonds
26693,0,-4.074453131231423,1.529249359932261,1.70673638535371,2.559414304898703,0.15,edwardo01,Doc,Edwards
26712,0,-0.9537856387841817,2.6888377413916436,2.4832419534958987,2.3645602608094336,0.08,edwarha01,Hank,Edwards
26733,1,1.1761035840525866,3.4864863212202484,4.152842874185162,4.477924187086208,1.32,edwarjo01,Johnny,Edwards
26775,0,-2.1080615981197353,-0.05593862208397926,1.3980000304456954,2.572923497699006,0.43,egandi01,Dick,Egan
26791,0,-2.0221203239499674,0.20094135457694318,0.8370965445320744,2.4188706556032313,0.28,eganto01,Tom,Egan
26929,1,-0.337108349249735,3.92574657670433,3.4736016215678003,3.6616796196023693,0.69,eisenji01,Jim,Eisenreich
26930,0,-1.3934496024729053,1.4653291928700787,1.8063407759922603,2.7456096332140847,0.33,eisenji01,Jim,Eisenreich
26965,0,-4.939802494287524,0.43578623723937593,0.5820715339481106,1.0050347362038536,0.08,elberki01,Kid,Elberfeld
27011,1,1.0097791183036977,3.11324839823397,2.2898849623731197,3.482565692168811,0.83,ellerfr01,Frank,Ellerbe
27012,0,-1.5609366092023793,-0.631413392982517,-0.38695965675328825,0.6070356535294126,0.08,ellerfr01,Frank,Ellerbe
27044,4,6.1573759681350015,11.100361157651314,12.221739874393041,10.93638929648602,4.51,elliobo01,Bob,Elliott
27045,5,7.02442202721265,11.949833795095131,13.503554713878156,10.60982421946261,5.17,elliobo01,Bob,Elliott
27097,1,0.5618965776937799,4.328491914073644,4.817846705488926,8.229161477279916,1.75,ellisaj01,A. J.,Ellis
27142,1,2.2713647077902754,3.080676766748822,3.2146342916703867,2.2331111091541933,1.03,ellisjo01,John,Ellis
27155,0,-0.000648017593094935,2.6043450258998204,2.848409049589195,4.387973261639381,1.18,ellisma01,Mark,Ellis
27184,7,8.204911615047457,18.45870663233572,20.458017495016776,18.67979646393585,7.8,ellsbja01,Jacoby,Ellsbury
27223,14,14.147155779263615,27.904882658317675,27.517610265551163,17.628879054952822,8.85,elsteke01,Kevin,Elster
27249,1,6.5888464309729295,4.413148169952733,6.210063097299785,11.51524447164557,1.16,elybo01,Bones,Ely
27328,9,10.59691971595012,24.60443670343554,24.332182504801477,19.497267642095256,11.15,encarju01,Juan,Encarnacion
27365,2,3.017959511067489,4.77612501787199,4.58275075515917,4.147118025031476,1.67,engleda01,Dave,Engle
27390,0,-3.1891361082482153,0.3377409280001471,0.8863265022015065,2.9798146737340634,0.16,engliwo01,Woody,English
27404,2,3.4463607175930813,4.828556825587232,4.247012229807636,3.8438120149322943,1.49,ennisde01,Del,Ennis
27425,1,-0.9158692547685913,2.950058998107873,2.595109417040404,2.631031328038305,0.41,ensbemo01,Morgan,Ensberg
27582,2,3.8747958929600803,4.521278817840152,5.93519296826876,6.086656098299037,2.69,erstada01,Darin,Erstad
27630,4,4.493181508402184,13.559650019083286,13.376644718127588,15.363631495798469,4.04,escobal02,Alcides,Escobar
27668,7,5.5986265200945695,18.469592454816905,18.3694643972403,15.69447005819406,6.26,escobyu01,Yunel,Escobar
27701,0,-2.1896082193477957,0.7814925339476408,0.3538892531130893,1.2779651792086213,0.06,espinal01,Alvaro,Espinoza
27709,6,10.843258822190101,15.08348597443322,15.47302681719335,13.675427641262782,4.38,espinda01,Danny,Espinosa
27749,0,-4.796735491493749,-0.0024783538311021758,-1.5950673854574235,2.9356659284020763,0.36,espyce01,Cecil,Espy
27758,5,6.697437063487306,16.000340881841588,14.218745859672484,11.113803356054497,4.6,essegch01,Chuck,Essegian
27771,2,0.7360662964266826,6.122699991439174,5.433284280123282,5.4484834200690475,1.85,essiaji01,Jim,Essian
27843,0,-2.898001480285059,0.9892683309056158,0.19331419504596514,0.45633876746065827,0.07,estrajo01,Johnny,Estrada
27894,2,5.416548308198962,3.2948731569753837,2.970803444504065,5.1940294234111235,1.67,ethiean01,Andre,Ethier
27919,5,5.3278090084916805,11.706546938708769,11.406290649733343,9.334859925821466,4.39,eusebto01,Tony,Eusebio
27969,11,12.193516320032915,27.629421786543062,24.720096269326515,16.340091097578057,5.11,evansda01,Darrell,Evans
27989,6,7.96211394568779,16.3880895013642,16.583871715170634,18.325579539340232,6.75,evansdw01,Dwight,Evans
28007,0,-1.3756846380975885,1.6081472487881916,2.8462115448917773,5.279247882923628,1.03,evansjo01,Joe,Evans
28032,1,2.598678687187827,3.167155193001121,6.342205036520615,12.12618454254398,2.46,evansst01,Steve,Evans
28033,3,3.9375576121577067,3.377975190734083,8.618553778668556,10.637836758607586,4.04,evansst01,Steve,Evans
28062,0,-4.244192859307438,0.5520657090069099,0.6885398771249251,1.4235995140909843,0.11,everead01,Adam,Everett
28078,11,10.489751118280497,24.568070106679432,22.980163201425352,15.286376057316453,7.76,evereca01,Carl,Everett
28085,0,-2.020863483285929,-0.6844914174196655,-0.019325258813634782,1.6180686254990082,0.14,everibi01,Bill,Everitt
28107,1,-1.953231687638594,7.5662511687250555,5.440788036964066,3.503154539952062,0.44,eversho01,Hoot,Evers
28233,0,-2.331653279504381,1.551336531826066,1.606471649862093,1.421557081283571,0.22,fabrejo01,Jorge,Fabregas
28234,3,7.304715686024451,7.574323720118197,7.86765997868483,4.459948607496112,2.54,fabrejo01,Jorge,Fabregas
28292,0,-3.470422893743004,6.262000203337962,0.17896400033518312,4.51195671372774,0.62,fainfe01,Ferris,Fain
28293,2,1.9470550320005318,7.505315359447834,2.6281033837865353,9.292701983202745,2.22,fainfe01,Ferris,Fain
28326,10,11.822702486621846,25.599224469234244,22.4677405362395,14.051171447571717,10.12,fairlro01,Ron,Fairly
28342,0,0.16853832446305328,1.2222041484248392,0.7580928271314251,1.7673867495687174,0.19,falcope01,Pete,Falcone
28354,2,3.8974626565404185,6.7476611712803125,8.094549396677266,9.520396980450485,3.36,falkbi01,Bibb,Falk
28680,0,-1.6356624139422014,1.838865246852854,2.131580347471851,4.315961252282179,0.52,febleca01,Carlos,Febles
28711,0,-0.9860786006023572,2.3805321115598828,1.4883908036339841,3.2104906331081726,0.56,feldemi01,Mike,Felder
28747,0,5.338502791910304,5.96871991554056,6.214226103025981,15.085824790130893,2.43,felixgu01,Gus,Felix
28755,13,14.346204641757522,36.29824650085662,34.866445049515804,28.608414694801635,14.23,felixju01,Junior,Felix
28781,4,4.714067901801714,10.872841555423662,10.704567240491851,9.933108896288376,3.42,felizpe01,Pedro,Feliz
28782,1,-0.7672970077726594,2.7569066532257933,2.207052522447012,2.5446430632020602,0.32,felizpe01,Pedro,Feliz
28807,14,14.039042289400594,37.246668078887154,42.24277549288608,33.54416717750676,14.35,felscha01,Happy,Felsch
28915,1,1.0559752063032706,4.55282487773342,4.539042515495594,4.268078154142552,1.14,fernach01,Chico,Fernandez
28981,1,-3.9874421827613404,2.553907520079842,2.297104751592216,2.993619881394732,0.19,fernato01,Tony,Fernandez
28982,1,0.994369355632952,4.991178157374566,4.529439941000953,6.084054398983092,1.75,fernato01,Tony,Fernandez
28990,1,0.7701000589574954,2.889874170396168,2.3818294161249414,2.3525109565947275,1.14,ferraal01,Al,Ferrara
29029,0,-0.814574232323439,0.195480173517665,2.029050888520115,6.105474031678226,1.89,ferreri01,Rick,Ferrell
29068,4,6.809980063518626,8.312135599172876,9.11031980267912,12.237685772071291,1.93,ferriho01,Hobe,Ferris
29144,2,1.7541051675345107,5.75013553576607,6.064201071264574,7.992926937246027,1.8,fickro01,Robert,Fick
29167,17,19.97058068846372,40.266668801799945,40.27249715927251,36.55248653566552,21.08,fieldce01,Cecil,Fielder
29215,8,10.85089779162513,18.116484646735252,20.3076203439792,18.791376978199462,9.41,fieldpr01,Prince,Fielder
29276,0,-4.504978315007689,1.7794401912606714,0.3287902599074588,2.301630446807768,0.24,figgich01,Chone,Figgins
29373,1,-0.06403806774840186,2.2430025888682747,2.6149111332736252,4.535805685316222,1.31,finigji01,Jim,Finigan
29419,1,-0.833583776058363,2.989664427623281,2.6712218806760992,1.405628289814067,0.22,finlest01,Steve,Finley
29539,3,1.453086819441335,5.352698983293407,8.065281337933833,7.282164388130289,0.63,fischwi01,William,Fischer
29619,0,-0.9859676967163864,-0.15630157297901182,-1.0014871094475017,-0.030177178228835366,0.0,fisheja01,Jack,Fisher
29633,0,-3.6339113337370836,-0.17608822981049688,-0.011391870629299028,1.4058204050167076,0.0,fishera01,Ray,Fisher
29665,1,-0.8116610894008822,2.810861673924861,2.130495805774726,1.8051913016536174,0.66,fiskca01,Carlton,Fisk
29701,1,-0.9391315995284722,3.491693110887465,3.2218273383496037,4.572588093129199,0.66,fitzged01,Ed,Fitz Gerald
29722,6,4.588865192100801,14.91360868221776,13.197398467400042,7.044910121940339,3.59,fitzgmi02,Mike,Fitzgerald
29776,0,1.282855758268391,0.9226570743308491,2.956931544109401,5.324626863921578,1.19,flackma01,Max,Flack
29794,2,2.200600308287421,5.336183991787399,5.916176499425733,5.527412194044185,1.84,flagsir01,Ira,Flagstead
29811,2,2.8696745441380473,5.409791449148755,4.949555301507222,3.8675679928850424,1.43,flahejo01,John,Flaherty
29823,2,4.265554057845556,4.121123386315781,5.457505848173836,6.9324360244930165,1.42,flahepa02,Patsy,Flaherty
29830,2,1.839905836663393,7.858775817674157,6.144021157887991,7.144718643206204,1.97,flahery01,Ryan,Flaherty
29872,0,-2.2689381913702684,1.9582240617604993,1.8120927293249478,3.5175406429896117,0.29,flannti01,Tim,Flannery
29901,0,0.2774670665945016,-0.7881536493821395,-0.1310469315147662,4.0490394977692095,0.81,flemile01,Les,Fleming
29921,7,6.457149273917532,14.672286734709957,15.055638052632467,12.088067009839303,4.67,fletcar01,Art,Fletcher
29936,3,5.2517275250637905,10.521862107558531,8.88115884809448,6.272592697756051,3.09,fletcda01,Darrin,Fletcher
29950,11,11.32230790825587,23.669283622427656,27.00379575620627,23.689988004455422,10.8,fletcel01,Elbie,Fletcher
29973,1,0.6478644035374735,4.301279405184655,4.4277435660828655,6.091011578049711,1.45,fletcsc01,Scott,Fletcher
29991,1,-0.6712669985813529,1.9984423975096943,2.52060240654611,4.1854983849489535,0.46,flickel01,Elmer,Flick
30050,6,5.956466563642934,14.385539334268202,13.68150372069849,11.85193993720862,4.78,floreje02,Jesus,Flores
30095,2,6.516388066401026,5.092048631752773,5.5289482737884414,6.551739581949841,2.81,floripe01,Pedro,Florimon
30195,0,-1.5123853508389244,-0.45942321539816167,-0.12102166902388856,1.8989620964005747,0.24,flynndo01,Doug,Flynn
30317,1,1.5226522325732017,4.37482256600494,3.5656190099924183,4.01929452626815,1.03,fondyde01,Dee,Fondy
30330,2,4.216683230693286,4.591537567016858,5.218380061043197,4.4257224039698775,2.24,fonsele01,Lew,Fonseca
30341,1,-1.9219275384724472,4.337358800098048,3.8564484885842223,4.949187192068157,0.74,fontemi01,Mike,Fontenot
30417,1,-0.9352338004794056,2.4886619902863947,1.8451570635923646,2.2057751616771295,0.45,fordda01,Dan,Ford
30451,3,3.8920639065040596,5.139844361658194,5.319513790250924,3.7812959793556917,1.86,fordle01,Lew,Ford
30459,0,0.941751000975491,1.3527412931586378,1.9159497080832262,3.908997524500336,0.67,fordru01,Russ,Ford
30493,2,1.5062617944757257,5.651781963066083,5.198874785791825,4.9096521445784465,2.16,fordybr01,Brook,Fordyce
30548,0,-3.5894677067474614,-0.9243949596291978,-1.6737498973897003,-0.1360257664864113,0.05,forscbo01,Bob,Forsch
30670,0,-3.4434208634245316,0.8852775531842729,0.46995838422596936,0.3801966100253713,0.13,fosteed02,Eddie,Foster
30695,13,14.260164638509382,29.638723653623725,28.665782087622908,17.51967478106275,12.29,fostege01,George,Foster
30744,0,-4.567047476668309,0.7250107446128045,1.0267860865311862,3.6990241793317638,0.22,fothebo01,Bob,Fothergill
30779,10,9.171545935622664,20.738877635964755,21.61280396806877,14.6164212746047,6.8,fournja01,Jack,Fournier
30843,1,2.359412866842023,1.401858600580936,0.49749165132228956,0.5663733956489931,0.29,foxan01,Andy,Fox
30908,0,-3.0288866869816045,-0.45101305546143156,-0.1542926056942271,2.001299866440017,0.3,foxne01,Nellie,Fox
30923,0,-0.4077263842169275,1.8641243560072969,3.845903144493028,4.601078335946115,0.87,foxpe01,Pete,Fox
30952,7,9.213851389373001,13.235934337668354,16.530534364095626,14.938826253460718,8.0,foxxji01,Jimmie,Foxx
30958,0,-1.949047299450205,1.54741968612751,0.598699318689424,4.579380572138521,0.82,foyjo01,Joe,Foy
30985,1,-0.6877185732377881,3.5190419152190335,2.470461418499558,0.7578233041519731,0.63,francbe01,Ben,Francisco
31029,7,9.510466298698,17.493959869899527,17.873507036885666,17.28579165930727,7.89,francje02,Jeff,Francoeur
31030,0,-2.3860720435581233,0.8694026265825956,0.3358263865642419,3.61067875110804,0.38,francje02,Jeff,Francoeur
31076,1,-1.4977728934073933,2.293169317089819,1.858792319286736,3.0818071009963237,0.91,francju01,Julio,Franco
31083,16,18.07455180345568,36.8160087676725,39.30278258830639,28.058240126333313,18.05,francju02,Juan,Francisco
31091,3,2.638927581987797,7.5564373799515465,7.356737345432003,6.81411645889616,2.93,francma01,Matt,Franco
31129,0,-2.4045927931384115,1.4571422993831495,1.3317687950579886,2.553882030265078,0.25,francti01,Tito,Francona
31130,1,-1.2814053596232733,2.5681742309298974,1.657405156198621,3.5461476406161347,1.4,francti01,Tito,Francona
31298,4,4.200086816116463,12.715684491933743,12.961970106663852,11.206783218346573,4.58,fredejo01,Johnny,Frederick
31310,2,8.179521466074208,4.263001596658021,4.779443926096985,7.388308454485459,2.57,freedro01,Roger,Freed
31325,5,4.771645436425061,14.006917888948472,11.981056178425135,10.177150081618057,3.58,freehbi01,Bill,Freehan
31435,3,3.0512899195214063,8.359947937859587,7.394948235460547,4.584987851587908,1.9,freesge02,Gene,Freese
31436,0,-3.5861071969852865,0.2175706982240433,-0.24937575838651593,-0.1482599266403195,0.02,freesge02,Gene,Freese
31457,0,-4.766735937781783,-0.250032315181266,-0.4557874913859514,1.6686905438171502,0.43,fregoji01,Jim,Fregosi
31467,1,2.5585536720470867,3.467791152019129,4.382949009531164,5.600600769673061,1.76,freigho01,Howard,Freigau
31510,0,-2.749876339092718,0.03700728725880342,0.7329080553007383,2.950728337664422,0.34,frencla01,Larry,French
31523,1,0.9775550714721384,2.719614836433439,2.6658698175895017,3.3478607541259553,0.73,frencwa01,Walt,French
31532,0,-4.247310829330474,-0.5265110870188545,-0.24360716567563312,1.751180335888579,0.14,freybe01,Benny,Frey
31547,1,-0.6270858576896613,2.7436322639647654,2.294471409739968,3.2091502479264626,0.76,freylo01,Lonny,Frey
31575,0,-3.5802770343312598,0.9597326515908575,0.8384210657890687,1.8035487396105117,0.06,friaspe01,Pepe,Frias
31628,0,0.13933050764621646,-0.465737669285212,-1.335382999521321,-0.6008577102272517,0.0,frienbo01,Bob,Friend
31748,2,0.024009158104446426,5.8507247017027595,5.809258040459621,4.898452856059405,1.88,fryeje01,Jeff,Frye
31773,11,13.87733513535472,26.84047860360712,25.7273984676118,24.056937339579694,10.61,frymatr01,Travis,Fryman
31844,0,-4.172841742927497,0.05838841353765556,-0.6229805167541551,1.2515774980495609,0.12,fukudko01,Kosuke,Fukudome
31860,2,3.9909154762830554,5.766597083136941,7.631816048319119,9.576928113554468,3.04,fuldsa01,Sam,Fuld
31903,0,-1.2939232380742254,1.0122319496732546,0.9834936050083858,4.19196362179944,0.33,fullich01,Chick,Fullis
31911,11,9.969097594065639,24.32471582544217,25.14561667146518,14.172067713716963,9.1,fullmbr01,Brad,Fullmer
31952,0,3.7606185809273995,-0.18603291002500288,2.9909070973981544,8.936790750065995,1.13,fultzda01,Dave,Fultz
32052,0,-0.29918542809842497,2.1727984545501675,1.2111764107311958,2.1017831595804797,0.39,gabrile02,Len,Gabrielson
32098,0,-7.776338450998548,7.2724409309802445,2.859212432443255,-0.337233231170484,0.2,gagliph01,Phil,Gagliano
32125,9,13.390314465468789,24.45402167308268,22.486544267042106,30.794498891416485,12.66,gagnegr01,Greg,Gagne
32146,2,5.948457835980483,3.220652982900403,7.621784092607567,7.94237851945291,2.96,gainede01,Del,Gainer
32265,1,-1.289244685699181,4.312228442412628,4.06298814110063,7.458777920026771,1.64,gallada01,Dave,Gallagher
32313,0,-1.5480004274877108,-0.38621775569262073,-0.5403773796112832,0.6647345971935934,0.01,gallemi01,Mike,Gallego
32341,1,-0.005739818610267455,2.7186799896950404,3.9141478630064723,3.6524136156411258,0.49,galloch01,Chick,Galloway
32404,4,4.873085216112896,13.36353054333048,10.290160539976258,7.692274307038493,3.1,gamblos01,Oscar,Gamble
32425,1,3.238857093376601,4.31923705505035,6.814192210313448,11.123752983174697,1.38,gandich01,Chick,Gandil
32431,0,-5.681054649455258,1.7900880122321885,1.5939872754090532,-1.5297759078693138,0.29,ganlebo01,Bob,Ganley
32457,1,-0.37360992988944086,5.018342276899532,4.503930986747642,5.823739621557067,1.2,gantnji01,Jim,Gantner
32499,1,2.9890014150909456,3.35968873876019,6.13281542497196,8.94776494372897,2.93,ganzejo01,John,Ganzel
32511,5,4.7180678394278335,15.315258827757916,13.494971569954545,8.935477118102177,3.22,garagjo01,Joe,Garagiola
32601,3,2.7154242575276943,9.448847461583284,8.292101912913171,7.571911070967653,2.0,garcida01,Damaso,Garcia
32686,3,5.125062881575712,6.535250913737168,6.2741427168925075,4.977919165319606,3.05,garcika01,Karim,Garcia
32687,7,8.115629596413612,14.450571270938823,14.395014557338225,9.7595433026706,5.54,garcika01,Karim,Garcia
32749,3,3.008122301659488,8.4134545191571,7.792101842042022,8.282649160295254,2.63,garcino01,Nomar,Garciaparra
32757,0,0.9486258990205649,2.579059261577929,2.605551198682054,3.6643538953132815,1.07,garcipe01,Pedro,Garcia
32808,0,-1.6747775820030715,-0.14752253015223094,0.5175357597185224,1.9562121446741978,0.3,gardnbi02,Billy,Gardner
32825,0,-0.5098907613711837,2.2472811173737286,2.720848605274295,3.704632619496149,0.34,gardnea01,Earle,Gardner
32864,0,-4.227345971673972,0.2781532165347782,0.5347469244556793,0.7433085948420359,0.05,gardnla01,Larry,Gardner
32881,0,-1.192480917859486,0.05506360570060931,-0.8305057809465977,-0.9331458838796136,0.0,gardnma01,Mark,Gardner
32963,0,-2.7289240713477345,-0.6361211013732992,2.8577911727763707,6.816358439149328,1.15,garmsde01,Debs,Garms
33024,1,-1.638543567392981,3.9142942724681324,2.4167457217280317,1.4151628435941186,0.16,garrewa01,Wayne,Garrett
33025,1,-0.12496317388481269,5.526303475647633,3.546981868107401,7.660857734457993,2.27,garrewa01,Wayne,Garrett
33055,0,-3.2610044861909135,1.3591904084570237,0.9830916629589064,1.1980818533438926,0.1,garrra01,Ralph,Garr
33095,1,1.0705445181620536,4.6984699193034265,3.065784374613128,2.8925496548003515,0.91,garvest01,Steve,Garvey
33109,0,-1.7271148861400094,-0.8424976874555137,-1.0807503953988684,0.09004076214945389,0.0,garvine01,Ned,Garvin
33158,1,-0.054951027551776624,4.551689758909851,2.8912211083325676,3.476125515060489,0.39,gastoci01,Cito,Gaston
33170,0,-1.038422142631442,0.9865141458205064,0.32962110749167994,1.055756624343787,0.02,gastomi01,Milt,Gaston
33187,3,6.016132529077423,9.89331563037426,10.554118131947604,15.744836666341921,4.31,gatesbr01,Brent,Gates
33212,25,24.656625504495157,54.10791011787079,56.97156944974534,40.429818134696234,24.72,gattiev01,Evan,Gattis
33295,0,-0.5898802209898413,5.479347504700711,5.547544088654125,9.962632078317677,1.73,gedeojo01,Joe,Gedeon
33309,1,1.2409355665188415,5.612743861942659,3.215580143689445,4.060372641576153,0.51,gedmari01,Rich,Gedman
33358,1,-2.267548989620194,1.7187295163498861,2.775799978598984,3.333842252751243,0.73,gehrich01,Charlie,Gehringer
33417,0,-1.4385275993978832,0.8209841388663532,1.270252655019438,2.386695181274103,0.17,gelbech01,Charlie,Gelbert
33418,0,0.594372088838117,2.515658265512985,1.9867007879752068,7.313494618828409,1.02,gelbech01,Charlie,Gelbert
33437,0,-0.3683802812582426,0.024190882227471455,-0.8211427513315686,0.25155595223402205,0.4,genewjo01,Joe,Genewich
33458,2,5.862067978031057,5.002485761775701,4.582906553716662,2.800046080526809,1.58,gentiji01,Jim,Gentile
33459,7,9.936300521719065,18.37639101132558,16.052453560984333,11.766526590858152,6.19,gentiji01,Jim,Gentile
33470,1,-0.08762592480643583,4.492853012773241,4.208909213725478,6.115171397717891,1.62,gentrcr01,Craig,Gentry
33526,0,-1.162213901592509,0.13920857134085818,0.38716223000820005,1.0136347657453157,0.11,gerbewa01,Wally,Gerber
33631,0,-1.0956445939315014,1.646103637673174,0.8134624189319828,2.076395680816301,0.2,geronce01,Cesar,Geronimo
33642,2,5.600905375810449,4.475136398078518,5.107317122496727,4.5914138491506655,1.85,gerutjo01,Jody,Gerut
33656,4,11.126610929010859,-3.014524809896103,5.866475996280472,17.57005159128084,3.23,gessldo01,Doc,Gessler
